timeId,name,affiliateId,count,nameEn
53,Riksantikvarieämbetet,raä,1
58,Riksantikvarieämbetet,raä,62
59,Riksantikvarieämbetet,raä,58
60,Riksantikvarieämbetet,raä,1377
61,Riksantikvarieämbetet,raä,568
62,Riksantikvarieämbetet,raä,1053
63,Riksantikvarieämbetet,raä,508
64,Riksantikvarieämbetet,raä,650
65,Riksantikvarieämbetet,raä,355
66,Riksantikvarieämbetet,raä,737
67,Riksantikvarieämbetet,raä,562
68,Riksantikvarieämbetet,raä,497
69,Riksantikvarieämbetet,raä,470
70,Riksantikvarieämbetet,raä,1682
71,Riksantikvarieämbetet,raä,2823
72,Riksantikvarieämbetet,raä,2665
73,Riksantikvarieämbetet,raä,2449
74,Riksantikvarieämbetet,raä,3643
75,Riksantikvarieämbetet,raä,3031
76,Riksantikvarieämbetet,raä,5379
77,Riksantikvarieämbetet,raä,3764
78,Riksantikvarieämbetet,raä,11916
79,Riksantikvarieämbetet,raä,12614
80,Riksantikvarieämbetet,raä,14883
81,Riksantikvarieämbetet,raä,17869
82,Riksantikvarieämbetet,raä,25790
83,Riksantikvarieämbetet,raä,35316
84,Riksantikvarieämbetet,raä,24450
85,Riksantikvarieämbetet,raä,31477
86,Riksantikvarieämbetet,raä,26438
87,Riksantikvarieämbetet,raä,16376
88,Riksantikvarieämbetet,raä,16321
89,Riksantikvarieämbetet,raä,29383
90,Riksantikvarieämbetet,raä,29954
91,Riksantikvarieämbetet,raä,81990
48,Medelhavsmuseet,smvk-mm,3
49,Medelhavsmuseet,smvk-mm,1
68,Medelhavsmuseet,smvk-mm,2
69,Medelhavsmuseet,smvk-mm,2
78,Medelhavsmuseet,smvk-mm,1
79,Medelhavsmuseet,smvk-mm,2
80,Medelhavsmuseet,smvk-mm,25
81,Medelhavsmuseet,smvk-mm,4
82,Medelhavsmuseet,smvk-mm,1341
83,Medelhavsmuseet,smvk-mm,1547
84,Medelhavsmuseet,smvk-mm,10
85,Medelhavsmuseet,smvk-mm,100
86,Medelhavsmuseet,smvk-mm,545
87,Medelhavsmuseet,smvk-mm,700
88,Medelhavsmuseet,smvk-mm,365
89,Medelhavsmuseet,smvk-mm,1665
90,Medelhavsmuseet,smvk-mm,14357
91,Medelhavsmuseet,smvk-mm,7094
49,Göteborgs stadsmuseum,gsm,12
50,Göteborgs stadsmuseum,gsm,16
54,Göteborgs stadsmuseum,gsm,2
58,Göteborgs stadsmuseum,gsm,12
62,Göteborgs stadsmuseum,gsm,5
63,Göteborgs stadsmuseum,gsm,2
65,Göteborgs stadsmuseum,gsm,2
66,Göteborgs stadsmuseum,gsm,3
67,Göteborgs stadsmuseum,gsm,6
68,Göteborgs stadsmuseum,gsm,65
69,Göteborgs stadsmuseum,gsm,64
70,Göteborgs stadsmuseum,gsm,143
71,Göteborgs stadsmuseum,gsm,383
72,Göteborgs stadsmuseum,gsm,455
73,Göteborgs stadsmuseum,gsm,431
74,Göteborgs stadsmuseum,gsm,797
75,Göteborgs stadsmuseum,gsm,879
76,Göteborgs stadsmuseum,gsm,1216
77,Göteborgs stadsmuseum,gsm,1249
78,Göteborgs stadsmuseum,gsm,2801
79,Göteborgs stadsmuseum,gsm,5174
80,Göteborgs stadsmuseum,gsm,9017
81,Göteborgs stadsmuseum,gsm,8629
82,Göteborgs stadsmuseum,gsm,11737
83,Göteborgs stadsmuseum,gsm,12343
84,Göteborgs stadsmuseum,gsm,11275
85,Göteborgs stadsmuseum,gsm,8767
86,Göteborgs stadsmuseum,gsm,12472
87,Göteborgs stadsmuseum,gsm,19496
88,Göteborgs stadsmuseum,gsm,11594
89,Göteborgs stadsmuseum,gsm,6008
90,Göteborgs stadsmuseum,gsm,16019
91,Göteborgs stadsmuseum,gsm,32445
58,Armémuseum,arme,6
62,Armémuseum,arme,1
63,Armémuseum,arme,1
64,Armémuseum,arme,1
66,Armémuseum,arme,1
67,Armémuseum,arme,1
68,Armémuseum,arme,21
69,Armémuseum,arme,21
70,Armémuseum,arme,165
71,Armémuseum,arme,2365
72,Armémuseum,arme,841
73,Armémuseum,arme,150
74,Armémuseum,arme,233
75,Armémuseum,arme,251
76,Armémuseum,arme,853
77,Armémuseum,arme,546
78,Armémuseum,arme,1608
79,Armémuseum,arme,9926
80,Armémuseum,arme,4721
81,Armémuseum,arme,3172
82,Armémuseum,arme,1780
83,Armémuseum,arme,8546
84,Armémuseum,arme,10834
85,Armémuseum,arme,6419
86,Armémuseum,arme,5838
87,Armémuseum,arme,9017
88,Armémuseum,arme,3710
89,Armémuseum,arme,2939
90,Armémuseum,arme,5050
91,Armémuseum,arme,16702
52,Örebro läns museum,s-olm,1
57,Örebro läns museum,s-olm,1
58,Örebro läns museum,s-olm,12
60,Örebro läns museum,s-olm,4
61,Örebro läns museum,s-olm,1
62,Örebro läns museum,s-olm,4
63,Örebro läns museum,s-olm,5
64,Örebro läns museum,s-olm,8
65,Örebro läns museum,s-olm,8
66,Örebro läns museum,s-olm,19
67,Örebro läns museum,s-olm,19
68,Örebro läns museum,s-olm,26
69,Örebro läns museum,s-olm,12
70,Örebro läns museum,s-olm,73
71,Örebro läns museum,s-olm,40
72,Örebro läns museum,s-olm,184
73,Örebro läns museum,s-olm,96
74,Örebro läns museum,s-olm,126
75,Örebro läns museum,s-olm,137
76,Örebro läns museum,s-olm,441
77,Örebro läns museum,s-olm,209
78,Örebro läns museum,s-olm,633
79,Örebro läns museum,s-olm,1084
80,Örebro läns museum,s-olm,5302
81,Örebro läns museum,s-olm,8860
82,Örebro läns museum,s-olm,7458
83,Örebro läns museum,s-olm,10875
84,Örebro läns museum,s-olm,10583
85,Örebro läns museum,s-olm,14188
86,Örebro läns museum,s-olm,21767
87,Örebro läns museum,s-olm,38562
88,Örebro läns museum,s-olm,3718
89,Örebro läns museum,s-olm,26249
90,Örebro läns museum,s-olm,9416
91,Örebro läns museum,s-olm,31095
49,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,12
59,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,1
73,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,1
74,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,5
75,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,6
76,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,14
77,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,17
78,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,36
79,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,313
80,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,307
81,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,1040
82,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,388
83,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,121
84,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,1213
85,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,2852
86,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,5936
87,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,4427
88,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,7308
89,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,8263
90,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,18900
91,"Ajtte, Svenskt Fjäll- och Samemuseum",ajtte,9467
79,Försvarsmuseum Boden,fmb,1
81,Försvarsmuseum Boden,fmb,2
82,Försvarsmuseum Boden,fmb,13
83,Försvarsmuseum Boden,fmb,7
84,Försvarsmuseum Boden,fmb,14
85,Försvarsmuseum Boden,fmb,5
86,Försvarsmuseum Boden,fmb,7
88,Försvarsmuseum Boden,fmb,2
89,Försvarsmuseum Boden,fmb,6
90,Försvarsmuseum Boden,fmb,90
91,Försvarsmuseum Boden,fmb,149
57,Falbygdens museum,s-fbm,2
78,Falbygdens museum,s-fbm,50
79,Falbygdens museum,s-fbm,384
80,Falbygdens museum,s-fbm,610
81,Falbygdens museum,s-fbm,1179
82,Falbygdens museum,s-fbm,1329
83,Falbygdens museum,s-fbm,3193
84,Falbygdens museum,s-fbm,1643
85,Falbygdens museum,s-fbm,2038
86,Falbygdens museum,s-fbm,943
87,Falbygdens museum,s-fbm,2163
88,Falbygdens museum,s-fbm,1993
89,Falbygdens museum,s-fbm,2423
90,Falbygdens museum,s-fbm,434
91,Falbygdens museum,s-fbm,4311
50,Postmuseum,pm,3
53,Postmuseum,pm,1
63,Postmuseum,pm,1
68,Postmuseum,pm,3
69,Postmuseum,pm,5
70,Postmuseum,pm,13
71,Postmuseum,pm,42
72,Postmuseum,pm,151
73,Postmuseum,pm,40
74,Postmuseum,pm,65
75,Postmuseum,pm,45
76,Postmuseum,pm,302
77,Postmuseum,pm,255
78,Postmuseum,pm,1212
79,Postmuseum,pm,1349
80,Postmuseum,pm,1263
81,Postmuseum,pm,1506
82,Postmuseum,pm,2289
83,Postmuseum,pm,2970
84,Postmuseum,pm,2682
85,Postmuseum,pm,4892
86,Postmuseum,pm,10575
87,Postmuseum,pm,4235
88,Postmuseum,pm,6184
89,Postmuseum,pm,2040
90,Postmuseum,pm,2668
91,Postmuseum,pm,8637
